"t / s";"CH1 / V"
0.01402;7.38931
0.01404;7.3901
0.01406;7.38139
0.01408;7.38297
0.0141;7.37743
0.01412;7.37663
0.01414;7.37584
0.01416;7.37901
0.01418;7.38535
0.0142;7.37822
0.01422;7.37426
0.01424;7.37901
0.01426;7.38059
0.01428;7.38059
0.0143;7.38218
0.01432;7.37663
0.01434;7.37901
0.01436;7.37505
0.01438;7.37663
0.0144;7.37267
0.01442;7.37584
0.01444;7.37109
0.01446;7.37347
0.01448;7.37267
0.0145;7.37426
0.01452;7.37188
0.01454;7.37822
0.01456;7.37505
0.01458;7.37505
0.0146;7.37822
0.01462;7.37347
0.01464;7.37743
0.01466;7.37822
0.01468;7.37822
0.0147;7.38059
0.01472;7.37822
0.01474;7.37663
0.01476;7.37901
0.01478;7.37822
0.0148;7.3798
0.01482;7.38218
0.01484;7.3798
0.01486;7.37901
0.01488;7.38455
0.0149;7.38693
0.01492;7.38139
0.01494;7.38455
0.01496;7.38693
0.01498;7.3901
0.015;7.39644
0.01502;7.3996
0.01504;7.39406
0.01506;7.39644
0.01508;7.39406
0.0151;7.3901
0.01512;7.39485
0.01514;7.40436
0.01516;7.40673
0.01518;7.39485
0.0152;7.40277
0.01522;7.40911
0.01524;7.40277
0.01526;7.41465
0.01528;7.41228
0.0153;7.41861
0.01532;7.42416
0.01534;7.40832
0.01536;7.41703
0.01538;7.41861
0.0154;7.41624
0.01542;7.42257
0.01544;7.42495
0.01546;7.42495
0.01548;7.42257
0.0155;7.42178
0.01552;7.42178
0.01554;7.42653
0.01556;7.42495
0.01558;7.42733
0.0156;7.43366
0.01562;7.42653
0.01564;7.43208
0.01566;7.4305
0.01568;7.43129
0.0157;7.42733
0.01572;7.43129
0.01574;7.42812
0.01576;7.43208
0.01578;7.42891
0.0158;7.42812
0.01582;7.43525
0.01584;7.43446
0.01586;7.4297
0.01588;7.43129
0.0159;7.43208
0.01592;7.43446
0.01594;7.43683
0.01596;7.44079
0.01598;7.43762
0.016;7.43762
0.01602;7.43446
0.01604;7.43842
0.01606;7.43683
0.01608;7.44079
0.0161;7.43762
0.01612;7.43683
0.01614;7.44079
0.01616;7.43762
0.01618;7.43366
0.0162;7.44
0.01622;7.43762
0.01624;7.44158
0.01626;7.43604
0.01628;7.44079
0.0163;7.44
0.01632;7.44
0.01634;7.43842
0.01636;7.44158
0.01638;7.43842
0.0164;7.43921
0.01642;7.44238
0.01644;7.43683
0.01646;7.43842
0.01648;7.43921
0.0165;7.44238
0.01652;7.43762
0.01654;7.44079
0.01656;7.44
0.01658;7.44238
0.0166;7.43921
0.01662;7.43842
0.01664;7.44158
0.01666;7.43762
0.01668;7.43921
0.0167;7.44079
0.01672;7.44238
0.01674;7.44158
0.01676;7.44079
0.01678;7.44317
0.0168;7.44238
0.01682;7.43921
0.01684;7.43921
0.01686;7.44238
0.01688;7.44079
0.0169;7.44317
0.01692;7.43842
0.01694;7.44
0.01696;7.43842
0.01698;7.44475
0.017;7.44079
0.01702;7.44158
0.01704;7.44317
0.01706;7.44396
0.01708;7.43762
0.0171;7.44079
0.01712;7.44554
0.01714;7.44158
0.01716;7.44079
0.01718;7.43762
0.0172;7.44317
0.01722;7.44238
0.01724;7.44317
0.01726;7.44158
0.01728;7.44475
0.0173;7.44317
0.01732;7.44079
0.01734;7.44238
0.01736;7.44238
0.01738;7.44396
0.0174;7.43921
0.01742;7.44
0.01744;7.44079
0.01746;7.44
0.01748;7.44396
0.0175;7.44158
0.01752;7.44396
0.01754;7.44396
0.01756;7.44396
0.01758;7.44554
0.0176;7.44475
0.01762;7.44079
0.01764;7.44158
0.01766;7.44158
0.01768;7.44158
0.0177;7.44238
0.01772;7.44396
0.01774;7.44396
0.01776;7.44
0.01778;7.44238
0.0178;7.44
0.01782;7.44475
0.01784;7.44079
0.01786;7.44554
0.01788;7.44396
0.0179;7.44396
0.01792;7.44238
0.01794;7.44238
0.01796;7.44238
0.01798;7.44317
0.018;7.44317
0.01802;7.44396
0.01804;7.44475
0.01806;7.44079
0.01808;7.44158
0.0181;7.44396
0.01812;7.44158
0.01814;7.44396
0.01816;7.44158
0.01818;7.44079
0.0182;7.44317
0.01822;7.44396
0.01824;7.43921
0.01826;7.44
0.01828;7.43762
0.0183;7.43762
0.01832;7.44317
0.01834;7.44317
0.01836;7.44238
0.01838;7.44
0.0184;7.44317
0.01842;7.44238
0.01844;7.44158
0.01846;7.44396
0.01848;7.44158
0.0185;7.44
0.01852;7.44079
0.01854;7.44
0.01856;7.44238
0.01858;7.44238
0.0186;7.44317
0.01862;7.44396
0.01864;7.44554
0.01866;7.44396
0.01868;7.44
0.0187;7.43921
0.01872;7.44158
0.01874;7.44158
0.01876;7.44396
0.01878;7.44158
0.0188;7.44317
0.01882;7.44396
0.01884;7.44238
0.01886;7.44317
0.01888;7.44079
0.0189;7.44158
0.01892;7.44396
0.01894;7.43842
0.01896;7.44238
0.01898;7.44317
0.019;7.44158
0.01902;7.44158
0.01904;7.44238
0.01906;7.44317
0.01908;7.44238
0.0191;7.44
0.01912;7.44238
0.01914;7.44475
0.01916;7.44158
0.01918;7.44396
0.0192;7.44475
0.01922;7.44238
0.01924;7.44158
0.01926;7.44238
0.01928;7.44079
0.0193;7.44158
0.01932;7.44238
0.01934;7.44238
0.01936;7.43842
0.01938;7.44158
0.0194;7.44317
0.01942;7.44
0.01944;7.44396
0.01946;7.44158
0.01948;7.43842
0.0195;7.44238
0.01952;7.44317
0.01954;7.44317
0.01956;7.44079
0.01958;7.44158
0.0196;7.44317
0.01962;7.44317
0.01964;7.44158
0.01966;7.44
0.01968;7.43604
0.0197;7.44396
0.01972;7.44396
0.01974;7.44238
0.01976;7.44238
0.01978;7.44317
0.0198;7.44317
0.01982;7.44238
0.01984;7.44317
0.01986;7.43921
0.01988;7.44158
0.0199;7.44396
0.01992;7.44317
0.01994;7.44079
0.01996;7.44475
0.01998;7.44158
0.02;7.44238
0.02002;7.44079
0.02004;7.43921
0.02006;7.44079
0.02008;7.44396
0.0201;7.43842
0.02012;7.43762
0.02014;7.44079
0.02016;7.44079
0.02018;7.44079
0.0202;7.44158
0.02022;7.43762
0.02024;7.43446
0.02026;7.43762
0.02028;7.43604
0.0203;7.43842
0.02032;7.43525
0.02034;7.43683
0.02036;7.43921
0.02038;7.43683
0.0204;7.44
0.02042;7.43683
0.02044;7.43842
0.02046;7.43762
0.02048;7.43762
0.0205;7.44238
0.02052;7.43683
0.02054;7.43921
0.02056;7.43921
0.02058;7.43921
0.0206;7.44079
0.02062;7.43762
0.02064;7.43287
0.02066;7.43604
0.02068;7.42733
0.0207;7.44158
0.02072;7.44
0.02074;7.43683
0.02076;7.43525
0.02078;7.43683
0.0208;7.43525
0.02082;7.43762
0.02084;7.43842
0.02086;7.43683
0.02088;7.43762
0.0209;7.44158
0.02092;7.43604
0.02094;7.43762
0.02096;7.43604
0.02098;7.44
0.021;7.44079
0.02102;7.43842
0.02104;7.43921
0.02106;7.43762
0.02108;7.43762
0.0211;7.43446
0.02112;7.44238
0.02114;7.43842
0.02116;7.44317
0.02118;7.43762
0.0212;7.43762
0.02122;7.43762
0.02124;7.43762
0.02126;7.43762
0.02128;7.44158
0.0213;7.44
0.02132;7.44158
0.02134;7.43921
0.02136;7.43287
0.02138;7.43921
0.0214;7.43842
0.02142;7.44079
0.02144;7.44396
0.02146;7.44238
0.02148;7.44238
0.0215;7.44158
0.02152;7.44317
0.02154;7.43842
0.02156;7.43921
0.02158;7.44158
0.0216;7.44158
0.02162;7.44
0.02164;7.44238
0.02166;7.44
0.02168;7.43525
0.0217;7.43842
0.02172;7.44158
0.02174;7.43842
0.02176;7.44238
0.02178;7.44396
0.0218;7.44158
0.02182;7.44238
0.02184;7.44079
0.02186;7.44158
0.02188;7.44
0.0219;7.44158
0.02192;7.43842
0.02194;7.44079
0.02196;7.44
0.02198;7.44158
0.022;7.44
0.02202;7.44079
0.02204;7.43762
0.02206;7.43921
0.02208;7.44158
0.0221;7.44079
0.02212;7.44079
0.02214;7.44396
0.02216;7.43683
0.02218;7.44158
0.0222;7.44238
0.02222;7.44079
0.02224;7.43921
0.02226;7.44
0.02228;7.43762
0.0223;7.44238
0.02232;7.44079
0.02234;7.44079
0.02236;7.44079
0.02238;7.44
0.0224;7.44079
0.02242;7.44317
0.02244;7.44079
0.02246;7.44317
0.02248;7.44238
0.0225;7.44079
0.02252;7.44
0.02254;7.44
0.02256;7.44
0.02258;7.44396
0.0226;7.44238
0.02262;7.44317
0.02264;7.44396
0.02266;7.44158
0.02268;7.44396
0.0227;7.44079
0.02272;7.44079
0.02274;7.44
0.02276;7.44475
0.02278;7.44317
0.0228;7.44317
0.02282;7.44238
0.02284;7.44238
0.02286;7.44317
0.02288;7.44396
0.0229;7.44396
0.02292;7.44238
0.02294;7.44317
0.02296;7.44
0.02298;7.44079
0.023;7.44238
0.02302;7.44079
0.02304;7.44079
0.02306;7.44238
0.02308;7.44079
0.0231;7.44158
0.02312;7.44
0.02314;7.44317
0.02316;7.44079
0.02318;7.44158
0.0232;7.44475
0.02322;7.44396
0.02324;7.44158
0.02326;7.44475
0.02328;7.43921
0.0233;7.44079
0.02332;7.44238
0.02334;7.44317
0.02336;7.44079
0.02338;7.44079
0.0234;7.44079
0.02342;7.44317
0.02344;7.44396
0.02346;7.44
0.02348;7.44079
0.0235;7.44079
0.02352;7.44396
0.02354;7.44475
0.02356;7.44238
0.02358;7.44238
0.0236;7.44475
0.02362;7.44079
0.02364;7.44
0.02366;7.44396
0.02368;7.44317
0.0237;7.44475
0.02372;7.44317
0.02374;7.44079
0.02376;7.44317
0.02378;7.44
0.0238;7.44396
0.02382;7.44158
0.02384;7.44396
0.02386;7.44396
0.02388;7.44396
0.0239;7.44238
0.02392;7.44396
0.02394;7.44396
0.02396;7.44238
0.02398;7.44396
0.024;7.44238
0.02402;7.44158
0.02404;7.44317
0.02406;7.44475
0.02408;7.44317
0.0241;7.44475
0.02412;7.44396
0.02414;7.44475
0.02416;7.44554
0.02418;7.44238
0.0242;7.44317
0.02422;7.44396
0.02424;7.44396
0.02426;7.44317
0.02428;7.44
0.0243;7.44317
0.02432;7.44317
0.02434;7.44475
0.02436;7.44158
0.02438;7.44317
0.0244;7.44396
0.02442;7.44317
0.02444;7.44079
0.02446;7.44
0.02448;7.44238
0.0245;7.44079
0.02452;7.44238
0.02454;7.44475
