"t / s";"CH1 / V"
0.00532;7.3798
0.00534;7.37743
0.00536;7.38297
0.00538;7.37901
0.0054;7.37822
0.00542;7.38535
0.00544;7.37822
0.00546;7.37663
0.00548;7.37822
0.0055;7.37901
0.00552;7.38059
0.00554;7.37584
0.00556;7.37584
0.00558;7.37663
0.0056;7.37267
0.00562;7.37663
0.00564;7.38218
0.00566;7.37743
0.00568;7.37347
0.0057;7.38059
0.00572;7.37426
0.00574;7.37347
0.00576;7.37267
0.00578;7.37188
0.0058;7.37426
0.00582;7.37822
0.00584;7.37505
0.00586;7.37267
0.00588;7.37743
0.0059;7.38139
0.00592;7.37743
0.00594;7.37267
0.00596;7.37584
0.00598;7.37584
0.006;7.37822
0.00602;7.37584
0.00604;7.3798
0.00606;7.37188
0.00608;7.37822
0.0061;7.3798
0.00612;7.37822
0.00614;7.37426
0.00616;7.37426
0.00618;7.37426
0.0062;7.37426
0.00622;7.37109
0.00624;7.37426
0.00626;7.37505
0.00628;7.37267
0.0063;7.37901
0.00632;7.37267
0.00634;7.3798
0.00636;7.37663
0.00638;7.37505
0.0064;7.37188
0.00642;7.37347
0.00644;7.37505
0.00646;7.38376
0.00648;7.37505
0.0065;7.37347
0.00652;7.37267
0.00654;7.37267
0.00656;7.37505
0.00658;7.37584
0.0066;7.37347
0.00662;7.37347
0.00664;7.37584
0.00666;7.37426
0.00668;7.37584
0.0067;7.37822
0.00672;7.37505
0.00674;7.37188
0.00676;7.37347
0.00678;7.37188
0.0068;7.37584
0.00682;7.37663
0.00684;7.37663
0.00686;7.37426
0.00688;7.38218
0.0069;7.37584
0.00692;7.37743
0.00694;7.37584
0.00696;7.37901
0.00698;7.37584
0.007;7.37267
0.00702;7.37347
0.00704;7.3703
0.00706;7.37347
0.00708;7.36871
0.0071;7.37663
0.00712;7.37188
0.00714;7.37347
0.00716;7.37188
0.00718;7.37347
0.0072;7.37267
0.00722;7.37188
0.00724;7.37426
0.00726;7.37426
0.00728;7.37347
0.0073;7.37109
0.00732;7.37663
0.00734;7.37188
0.00736;7.37505
0.00738;7.37267
0.0074;7.37663
0.00742;7.37584
0.00744;7.37347
0.00746;7.37505
0.00748;7.37109
0.0075;7.37743
0.00752;7.3798
0.00754;7.37584
0.00756;7.37663
0.00758;7.37505
0.0076;7.37663
0.00762;7.37743
0.00764;7.37901
0.00766;7.37267
0.00768;7.37267
0.0077;7.38059
0.00772;7.37822
0.00774;7.37663
0.00776;7.38059
0.00778;7.37347
0.0078;7.37663
0.00782;7.36871
0.00784;7.37109
0.00786;7.3695
0.00788;7.3703
0.0079;7.37188
0.00792;7.37267
0.00794;7.37901
0.00796;7.37584
0.00798;7.37188
0.008;7.37347
0.00802;7.37505
0.00804;7.37347
0.00806;7.37426
0.00808;7.37663
0.0081;7.37822
0.00812;7.37584
0.00814;7.37584
0.00816;7.37109
0.00818;7.37426
0.0082;7.37663
0.00822;7.37822
0.00824;7.3703
0.00826;7.37267
0.00828;7.37584
0.0083;7.37347
0.00832;7.37505
0.00834;7.37347
0.00836;7.37347
0.00838;7.37505
0.0084;7.37505
0.00842;7.37347
0.00844;7.37188
0.00846;7.37584
0.00848;7.37663
0.0085;7.37505
0.00852;7.37347
0.00854;7.37188
0.00856;7.37426
0.00858;7.37663
0.0086;7.37188
0.00862;7.37584
0.00864;7.3703
0.00866;7.37505
0.00868;7.37505
0.0087;7.3798
0.00872;7.37426
0.00874;7.37267
0.00876;7.37347
0.00878;7.37267
0.0088;7.3703
0.00882;7.37505
0.00884;7.37584
0.00886;7.37743
0.00888;7.37584
0.0089;7.37426
0.00892;7.37505
0.00894;7.37505
0.00896;7.36871
0.00898;7.37267
0.009;7.37347
0.00902;7.3798
0.00904;7.37188
0.00906;7.37267
0.00908;7.37188
0.0091;7.37267
0.00912;7.3695
0.00914;7.37347
0.00916;7.36871
0.00918;7.3695
0.0092;7.37109
0.00922;7.37188
0.00924;7.3703
0.00926;7.37267
0.00928;7.37267
0.0093;7.37267
0.00932;7.37663
0.00934;7.36871
0.00936;7.3703
0.00938;7.3703
0.0094;7.37267
0.00942;7.3703
0.00944;7.3703
0.00946;7.36871
0.00948;7.3703
0.0095;7.37663
0.00952;7.37267
0.00954;7.37426
0.00956;7.36792
0.00958;7.37267
0.0096;7.3703
0.00962;7.36792
0.00964;7.3703
0.00966;7.37347
0.00968;7.37188
0.0097;7.37188
0.00972;7.3703
0.00974;7.36871
0.00976;7.3695
0.00978;7.37426
0.0098;7.3703
0.00982;7.37188
0.00984;7.37347
0.00986;7.37267
0.00988;7.37505
0.0099;7.37267
0.00992;7.37188
0.00994;7.37663
0.00996;7.37505
0.00998;7.37109
0.01;7.37347
0.01002;7.37109
0.01004;7.37347
0.01006;7.3695
0.01008;7.3703
0.0101;7.3703
0.01012;7.37505
0.01014;7.37188
0.01016;7.37426
0.01018;7.37188
0.0102;7.37109
0.01022;7.37505
0.01024;7.37109
0.01026;7.3703
0.01028;7.37426
0.0103;7.37267
0.01032;7.37426
0.01034;7.37188
0.01036;7.37347
0.01038;7.37267
0.0104;7.37109
0.01042;7.37267
0.01044;7.37347
0.01046;7.37505
0.01048;7.37267
0.0105;7.36713
0.01052;7.37267
0.01054;7.37584
0.01056;7.37188
0.01058;7.37267
0.0106;7.37109
0.01062;7.37109
0.01064;7.37188
0.01066;7.37188
0.01068;7.37188
0.0107;7.37109
0.01072;7.37109
0.01074;7.37188
0.01076;7.37426
0.01078;7.37267
0.0108;7.3695
0.01082;7.37109
0.01084;7.37267
0.01086;7.37188
0.01088;7.37505
0.0109;7.37109
0.01092;7.37188
0.01094;7.3695
0.01096;7.3703
0.01098;7.37267
0.011;7.3703
0.01102;7.37109
0.01104;7.36792
0.01106;7.37347
0.01108;7.37584
0.0111;7.37584
0.01112;7.37347
0.01114;7.37663
0.01116;7.37505
0.01118;7.3703
0.0112;7.3695
0.01122;7.37109
0.01124;7.37505
0.01126;7.37426
0.01128;7.3695
0.0113;7.37188
0.01132;7.37267
0.01134;7.37347
0.01136;7.37267
0.01138;7.37188
0.0114;7.37743
0.01142;7.37663
0.01144;7.3695
0.01146;7.37505
0.01148;7.3695
0.0115;7.37188
0.01152;7.3703
0.01154;7.37505
0.01156;7.3703
0.01158;7.37426
0.0116;7.37584
0.01162;7.37347
0.01164;7.37347
0.01166;7.37901
0.01168;7.3703
0.0117;7.3695
0.01172;7.37188
0.01174;7.37426
0.01176;7.37109
0.01178;7.37109
0.0118;7.37426
0.01182;7.37426
0.01184;7.37188
0.01186;7.37663
0.01188;7.37426
0.0119;7.37584
0.01192;7.37426
0.01194;7.37426
0.01196;7.3703
0.01198;7.3703
0.012;7.37109
0.01202;7.37426
0.01204;7.37109
0.01206;7.37347
0.01208;7.37426
0.0121;7.37188
0.01212;7.3703
0.01214;7.37426
0.01216;7.37347
0.01218;7.37267
0.0122;7.3695
0.01222;7.37267
0.01224;7.37505
0.01226;7.37584
0.01228;7.37347
0.0123;7.37267
0.01232;7.3695
0.01234;7.37188
0.01236;7.3703
0.01238;7.37347
0.0124;7.3695
0.01242;7.37426
0.01244;7.37267
0.01246;7.3703
0.01248;7.37188
0.0125;7.37663
0.01252;7.37267
0.01254;7.3695
0.01256;7.37188
0.01258;7.37188
0.0126;7.3703
0.01262;7.3703
0.01264;7.3695
0.01266;7.3703
0.01268;7.3695
0.0127;7.3703
0.01272;7.36871
0.01274;7.3695
0.01276;7.37267
0.01278;7.37109
0.0128;7.3703
0.01282;7.36792
0.01284;7.36871
0.01286;7.37347
0.01288;7.37267
0.0129;7.37584
0.01292;7.37426
0.01294;7.36792
0.01296;7.3695
0.01298;7.3703
0.013;7.3703
0.01302;7.3703
0.01304;7.3703
0.01306;7.3695
0.01308;7.37109
0.0131;7.36713
0.01312;7.36792
0.01314;7.3703
0.01316;7.37109
0.01318;7.37188
0.0132;7.3695
0.01322;7.37347
0.01324;7.37188
0.01326;7.37188
0.01328;7.37267
0.0133;7.36792
0.01332;7.36871
0.01334;7.36713
0.01336;7.36792
0.01338;7.37109
0.0134;7.3703
0.01342;7.36871
0.01344;7.3703
0.01346;7.3703
0.01348;7.3703
0.0135;7.36713
0.01352;7.36871
0.01354;7.37267
0.01356;7.36871
0.01358;7.3695
0.0136;7.36871
0.01362;7.3695
0.01364;7.3695
0.01366;7.37188
0.01368;7.36792
0.0137;7.36713
0.01372;7.37347
0.01374;7.37188
0.01376;7.37267
0.01378;7.37109
0.0138;7.36792
0.01382;7.37426
0.01384;7.37109
0.01386;7.36792
0.01388;7.36713
0.0139;7.36871
0.01392;7.3703
0.01394;7.36871
0.01396;7.3695
0.01398;7.3695
0.014;7.3695
0.01402;7.36792
0.01404;7.36871
0.01406;7.36871
0.01408;7.36634
0.0141;7.36792
0.01412;7.36792
0.01414;7.36871
0.01416;7.36713
0.01418;7.36871
0.0142;7.36634
0.01422;7.36713
0.01424;7.36554
0.01426;7.3695
0.01428;7.36634
0.0143;7.3695
0.01432;7.36792
0.01434;7.36792
0.01436;7.36713
0.01438;7.36871
0.0144;7.36713
0.01442;7.36792
0.01444;7.36713
0.01446;7.36634
0.01448;7.36634
0.0145;7.36792
0.01452;7.3695
0.01454;7.36713
0.01456;7.36634
0.01458;7.36634
0.0146;7.36634
0.01462;7.36634
0.01464;7.36554
0.01466;7.36792
0.01468;7.36713
0.0147;7.36713
0.01472;7.36792
0.01474;7.36871
0.01476;7.36634
0.01478;7.36713
0.0148;7.36713
0.01482;7.36871
0.01484;7.36713
0.01486;7.36713
0.01488;7.36634
0.0149;7.36871
0.01492;7.36792
0.01494;7.36792
0.01496;7.36634
0.01498;7.36634
0.015;7.36713
0.01502;7.36396
0.01504;7.36713
0.01506;7.36713
0.01508;7.36871
0.0151;7.36713
0.01512;7.36871
0.01514;7.36634
0.01516;7.36634
0.01518;7.36713
0.0152;7.36871
0.01522;7.36634
0.01524;7.36792
0.01526;7.36634
0.01528;7.36792
0.0153;7.36554
0.01532;7.36713
0.01534;7.36792
0.01536;7.36871
0.01538;7.36713
0.0154;7.36554
0.01542;7.36634
0.01544;7.36713
0.01546;7.36634
0.01548;7.36792
0.0155;7.36554
0.01552;7.36871
0.01554;7.36634
0.01556;7.36713
0.01558;7.36792
0.0156;7.36634
0.01562;7.36713
0.01564;7.36634
0.01566;7.3695
0.01568;7.36713
0.0157;7.36713
0.01572;7.36713
0.01574;7.36713
0.01576;7.36554
0.01578;7.3695
0.0158;7.36713
0.01582;7.36792
0.01584;7.3695
0.01586;7.36713
0.01588;7.36713
0.0159;7.36713
0.01592;7.36713
0.01594;7.36634
0.01596;7.36792
0.01598;7.36634
0.016;7.36554
0.01602;7.36554
0.01604;7.3695
0.01606;7.36713
0.01608;7.36792
0.0161;7.36792
0.01612;7.36792
0.01614;7.36792
0.01616;7.36554
0.01618;7.3695
0.0162;7.36713
0.01622;7.36634
0.01624;7.36634
0.01626;7.36554
0.01628;7.36554
0.0163;7.36871
0.01632;7.36634
0.01634;7.36713
0.01636;7.36713
0.01638;7.36554
0.0164;7.36713
0.01642;7.36792
0.01644;7.36634
0.01646;7.36792
0.01648;7.36713
0.0165;7.36554
0.01652;7.36634
0.01654;7.36713
0.01656;7.36634
0.01658;7.36792
0.0166;7.36792
0.01662;7.36713
0.01664;7.3703
0.01666;7.36713
0.01668;7.36792
0.0167;7.36871
0.01672;7.36871
0.01674;7.37188
0.01676;7.3695
0.01678;7.3695
0.0168;7.36871
0.01682;7.36871
0.01684;7.3703
0.01686;7.36792
0.01688;7.3695
0.0169;7.36634
0.01692;7.37188
0.01694;7.36713
0.01696;7.37188
0.01698;7.3695
0.017;7.37109
0.01702;7.36792
0.01704;7.36871
0.01706;7.3695
0.01708;7.36871
0.0171;7.37109
0.01712;7.36871
0.01714;7.3703
0.01716;7.37267
0.01718;7.36792
0.0172;7.37188
0.01722;7.3703
0.01724;7.37109
0.01726;7.3695
0.01728;7.37347
0.0173;7.36871
0.01732;7.3695
0.01734;7.36871
0.01736;7.36792
0.01738;7.36871
0.0174;7.37109
0.01742;7.36792
0.01744;7.3695
0.01746;7.3695
0.01748;7.36713
0.0175;7.36871
0.01752;7.37426
0.01754;7.37109
0.01756;7.3695
0.01758;7.3695
0.0176;7.36871
0.01762;7.37109
0.01764;7.37188
0.01766;7.3703
0.01768;7.36792
0.0177;7.36792
0.01772;7.36871
0.01774;7.37188
0.01776;7.37188
0.01778;7.37188
0.0178;7.37109
0.01782;7.37109
0.01784;7.37109
0.01786;7.3695
0.01788;7.37347
0.0179;7.37109
0.01792;7.37188
0.01794;7.36871
0.01796;7.37267
0.01798;7.37584
0.018;7.37188
0.01802;7.37347
0.01804;7.37188
0.01806;7.3703
0.01808;7.37505
0.0181;7.36871
0.01812;7.37347
0.01814;7.3695
0.01816;7.3703
0.01818;7.37347
0.0182;7.37426
0.01822;7.37822
0.01824;7.37347
0.01826;7.37426
0.01828;7.37109
0.0183;7.37347
0.01832;7.37505
0.01834;7.37188
0.01836;7.37188
0.01838;7.37426
0.0184;7.37663
0.01842;7.37584
0.01844;7.37663
0.01846;7.3703
0.01848;7.37347
0.0185;7.37188
0.01852;7.37347
0.01854;7.37822
0.01856;7.37663
0.01858;7.37426
0.0186;7.37109
0.01862;7.37188
0.01864;7.37188
0.01866;7.37267
0.01868;7.37901
0.0187;7.3703
0.01872;7.37426
0.01874;7.37505
0.01876;7.37267
0.01878;7.37426
0.0188;7.37267
0.01882;7.37584
0.01884;7.37188
0.01886;7.37267
0.01888;7.37426
0.0189;7.37267
0.01892;7.3798
0.01894;7.37188
0.01896;7.37505
0.01898;7.37584
0.019;7.38059
0.01902;7.37901
0.01904;7.37426
0.01906;7.37267
0.01908;7.37109
0.0191;7.37267
0.01912;7.37109
0.01914;7.37347
0.01916;7.37426
0.01918;7.37505
0.0192;7.37426
0.01922;7.37505
0.01924;7.37347
0.01926;7.37109
0.01928;7.37347
0.0193;7.37347
0.01932;7.37426
0.01934;7.37347
0.01936;7.37109
0.01938;7.3695
0.0194;7.37347
0.01942;7.37426
0.01944;7.37109
0.01946;7.37188
0.01948;7.36713
0.0195;7.3703
0.01952;7.37109
0.01954;7.3703
0.01956;7.37109
0.01958;7.37188
0.0196;7.3695
0.01962;7.37584
0.01964;7.37505
0.01966;7.37347
0.01968;7.3703
0.0197;7.3695
0.01972;7.37267
0.01974;7.37347
0.01976;7.37188
0.01978;7.37109
0.0198;7.3695
0.01982;7.3703
0.01984;7.36713
0.01986;7.3695
0.01988;7.3695
0.0199;7.3703
0.01992;7.3703
0.01994;7.37109
0.01996;7.37109
0.01998;7.37347
0.02;7.3695
0.02002;7.37109
0.02004;7.36871
0.02006;7.37505
0.02008;7.37188
0.0201;7.37347
0.02012;7.37426
0.02014;7.37426
0.02016;7.37505
0.02018;7.37505
0.0202;7.37109
0.02022;7.37822
0.02024;7.38059
0.02026;7.37663
0.02028;7.37584
0.0203;7.37663
0.02032;7.37267
0.02034;7.37426
0.02036;7.37584
0.02038;7.37188
0.0204;7.37505
0.02042;7.37267
0.02044;7.37109
0.02046;7.37743
0.02048;7.37426
0.0205;7.37584
0.02052;7.37822
0.02054;7.37743
0.02056;7.3798
0.02058;7.3703
0.0206;7.37426
0.02062;7.37505
0.02064;7.37426
0.02066;7.37822
0.02068;7.37188
0.0207;7.37347
0.02072;7.37426
0.02074;7.37584
0.02076;7.37584
0.02078;7.37822
0.0208;7.37188
0.02082;7.37822
0.02084;7.37267
0.02086;7.37663
0.02088;7.37505
0.0209;7.38218
0.02092;7.37901
0.02094;7.37109
0.02096;7.37426
0.02098;7.37426
0.021;7.37505
0.02102;7.37901
0.02104;7.37822
0.02106;7.37347
0.02108;7.37347
0.0211;7.37505
0.02112;7.37109
0.02114;7.37505
0.02116;7.37663
0.02118;7.37663
0.0212;7.38376
0.02122;7.37267
0.02124;7.37584
0.02126;7.37347
0.02128;7.37267
0.0213;7.3798
0.02132;7.37347
0.02134;7.37901
0.02136;7.38218
0.02138;7.37901
0.0214;7.37584
0.02142;7.38218
0.02144;7.37505
0.02146;7.3798
0.02148;7.37743
0.0215;7.37901
0.02152;7.37347
0.02154;7.37426
0.02156;7.37267
0.02158;7.37584
0.0216;7.3695
0.02162;7.3798
0.02164;7.37426
0.02166;7.37109
0.02168;7.37347
0.0217;7.37426
0.02172;7.37347
0.02174;7.37109
0.02176;7.37267
0.02178;7.36871
0.0218;7.37347
0.02182;7.37584
0.02184;7.37505
0.02186;7.37663
0.02188;7.38218
0.0219;7.37822
0.02192;7.37347
0.02194;7.37584
0.02196;7.37743
0.02198;7.37505
0.022;7.37267
0.02202;7.37663
0.02204;7.37901
0.02206;7.37901
0.02208;7.37347
0.0221;7.37188
0.02212;7.3798
0.02214;7.3798
0.02216;7.37505
0.02218;7.37505
0.0222;7.37188
0.02222;7.37188
0.02224;7.37267
0.02226;7.37109
0.02228;7.37584
0.0223;7.37188
0.02232;7.36713
0.02234;7.36792
0.02236;7.37584
0.02238;7.37188
0.0224;7.37109
0.02242;7.37267
0.02244;7.37267
0.02246;7.37505
0.02248;7.37188
0.0225;7.37426
0.02252;7.37584
0.02254;7.37584
0.02256;7.3695
0.02258;7.37426
0.0226;7.37505
0.02262;7.37267
0.02264;7.3703
0.02266;7.37109
0.02268;7.37426
0.0227;7.37109
0.02272;7.37347
0.02274;7.37188
0.02276;7.37584
0.02278;7.37109
0.0228;7.37188
0.02282;7.37505
0.02284;7.3703
0.02286;7.37426
0.02288;7.37663
0.0229;7.37822
0.02292;7.37347
0.02294;7.3703
0.02296;7.37188
0.02298;7.37426
0.023;7.37426
0.02302;7.3703
0.02304;7.37347
0.02306;7.37663
0.02308;7.37822
0.0231;7.37901
0.02312;7.37822
0.02314;7.37267
0.02316;7.37505
0.02318;7.37584
0.0232;7.37188
0.02322;7.37743
0.02324;7.37663
0.02326;7.37663
0.02328;7.37584
0.0233;7.37584
0.02332;7.37267
0.02334;7.37505
0.02336;7.38059
0.02338;7.37743
0.0234;7.37663
0.02342;7.37743
0.02344;7.37822
0.02346;7.3798
0.02348;7.3798
0.0235;7.37505
0.02352;7.37663
0.02354;7.37663
0.02356;7.3798
0.02358;7.37267
0.0236;7.37347
0.02362;7.37743
0.02364;7.37347
0.02366;7.37743
0.02368;7.37584
0.0237;7.37663
0.02372;7.37743
0.02374;7.37743
0.02376;7.37505
0.02378;7.37743
0.0238;7.37505
0.02382;7.37188
0.02384;7.37188
0.02386;7.37822
0.02388;7.37584
0.0239;7.38376
0.02392;7.37663
0.02394;7.37663
0.02396;7.37426
0.02398;7.37901
0.024;7.37743
0.02402;7.38139
0.02404;7.38297
0.02406;7.38455
0.02408;7.38218
0.0241;7.37901
0.02412;7.37901
0.02414;7.38139
0.02416;7.3798
0.02418;7.38139
0.0242;7.38851
0.02422;7.38535
0.02424;7.3901
0.02426;7.38535
0.02428;7.38455
0.0243;7.38693
0.02432;7.38931
0.02434;7.38614
0.02436;7.38772
0.02438;7.38218
0.0244;7.38772
0.02442;7.37663
0.02444;7.38931
0.02446;7.38455
0.02448;7.38455
0.0245;7.38693
0.02452;7.38614
0.02454;7.38535
0.02456;7.38455
0.02458;7.38614
0.0246;7.38139
0.02462;7.38455
0.02464;7.37901
0.02466;7.38931
0.02468;7.38693
0.0247;7.38693
0.02472;7.38851
0.02474;7.38931
0.02476;7.38693
0.02478;7.39168
0.0248;7.39327
0.02482;7.39485
0.02484;7.39485
0.02486;7.38614
0.02488;7.39248
0.0249;7.38614
0.02492;7.39089
0.02494;7.38851
0.02496;7.38772
0.02498;7.38614
0.025;7.38614
0.02502;7.3901
0.02504;7.39406
0.02506;7.39564
0.02508;7.38455
0.0251;7.39089
0.02512;7.38772
0.02514;7.38693
0.02516;7.39564
0.02518;7.40594
0.0252;7.39248
0.02522;7.39485
0.02524;7.3901
0.02526;7.39248
0.02528;7.39327
0.0253;7.39168
0.02532;7.39564
0.02534;7.40119
0.02536;7.38535
0.02538;7.39564
0.0254;7.40119
0.02542;7.40277
0.02544;7.39406
0.02546;7.39089
0.02548;7.39168
0.0255;7.39881
0.02552;7.39248
0.02554;7.39089
0.02556;7.39089
0.02558;7.38297
0.0256;7.38693
0.02562;7.38772
0.02564;7.39327
0.02566;7.3798
0.02568;7.38059
0.0257;7.38693
0.02572;7.38614
0.02574;7.3901
0.02576;7.39168
0.02578;7.39485
0.0258;7.3996
0.02582;7.39644
0.02584;7.39723
0.02586;7.38851
0.02588;7.39327
0.0259;7.39168
0.02592;7.39644
0.02594;7.39327
0.02596;7.38614
0.02598;7.39327
0.026;7.39406
0.02602;7.39406
0.02604;7.39485
0.02606;7.39802
0.02608;7.3901
0.0261;7.39248
0.02612;7.40119
0.02614;7.38931
0.02616;7.39089
0.02618;7.39406
0.0262;7.4004
0.02622;7.39248
0.02624;7.39327
0.02626;7.39802
0.02628;7.40198
0.0263;7.39881
0.02632;7.39168
0.02634;7.39089
0.02636;7.39248
0.02638;7.3901
0.0264;7.39168
0.02642;7.38297
0.02644;7.39089
0.02646;7.39723
0.02648;7.39564
0.0265;7.39248
0.02652;7.39406
0.02654;7.38614
0.02656;7.39644
0.02658;7.39089
0.0266;7.39406
0.02662;7.3901
0.02664;7.39485
0.02666;7.38931
0.02668;7.39881
0.0267;7.39406
0.02672;7.39168
0.02674;7.39248
0.02676;7.39564
0.02678;7.39168
0.0268;7.39168
0.02682;7.39881
0.02684;7.40752
0.02686;7.39644
0.02688;7.39723
0.0269;7.39089
0.02692;7.39406
0.02694;7.3901
0.02696;7.39406
0.02698;7.39644
0.027;7.39723
0.02702;7.39723
0.02704;7.39723
0.02706;7.39327
0.02708;7.39248
0.0271;7.3996
0.02712;7.3901
0.02714;7.39248
0.02716;7.39802
0.02718;7.39644
0.0272;7.39485
0.02722;7.40673
0.02724;7.40356
0.02726;7.40356
0.02728;7.3996
0.0273;7.38772
0.02732;7.39406
0.02734;7.39089
0.02736;7.39327
0.02738;7.38851
0.0274;7.39168
0.02742;7.39723
0.02744;7.40198
0.02746;7.39644
0.02748;7.39644
0.0275;7.39485
0.02752;7.39327
0.02754;7.39327
0.02756;7.4004
0.02758;7.39564
0.0276;7.39644
0.02762;7.40198
0.02764;7.39406
0.02766;7.39802
0.02768;7.39881
0.0277;7.39485
0.02772;7.40119
0.02774;7.39327
0.02776;7.39485
0.02778;7.39406
0.0278;7.39723
0.02782;7.39168
0.02784;7.39089
0.02786;7.39644
0.02788;7.39564
0.0279;7.38772
0.02792;7.39723
0.02794;7.39644
0.02796;7.39485
0.02798;7.39485
