"t / s";"CH1 / V"
0,00994;7,39596
0,00996;7,40808
0,00998;7,40808
0,01;7,41818
0,01002;7,40808
0,01004;7,4202
0,01006;7,42222
0,01008;7,40404
0,0101;7,41212
0,01012;7,43636
0,01014;7,4303
0,01016;7,4202
0,01018;7,43232
0,0102;7,41616
0,01022;7,4202
0,01024;7,42424
0,01026;7,41212
0,01028;7,42424
0,0103;7,41414
0,01032;7,42828
0,01034;7,42424
0,01036;7,41818
0,01038;7,42626
0,0104;7,41212
0,01042;7,41616
0,01044;7,41414
0,01046;7,41616
0,01048;7,40606
0,0105;7,39192
0,01052;7,39596
0,01054;7,4202
0,01056;7,4202
0,01058;7,4202
0,0106;7,4101
0,01062;7,39596
0,01064;7,39394
0,01066;7,4202
0,01068;7,41818
0,0107;7,41818
0,01072;7,41818
0,01074;7,4101
0,01076;7,40202
0,01078;7,39394
0,0108;7,39798
0,01082;7,40808
0,01084;7,3899
0,01086;7,41414
0,01088;7,40202
0,0109;7,42222
0,01092;7,42828
0,01094;7,42222
0,01096;7,4202
0,01098;7,43232
0,011;7,43434
0,01102;7,4101
0,01104;7,42626
0,01106;7,41818
0,01108;7,43434
0,0111;7,4303
0,01112;7,42424
0,01114;7,4303
0,01116;7,42222
0,01118;7,41414
0,0112;7,4303
0,01122;7,42626
0,01124;7,43434
0,01126;7,43232
0,01128;7,44848
0,0113;7,42222
0,01132;7,42424
0,01134;7,41818
0,01136;7,40808
0,01138;7,4202
0,0114;7,40404
0,01142;7,43232
0,01144;7,4303
0,01146;7,43232
0,01148;7,42222
0,0115;7,39596
0,01152;7,41616
0,01154;7,4303
0,01156;7,42424
0,01158;7,42424
0,0116;7,44848
0,01162;7,43838
0,01164;7,41212
0,01166;7,4202
0,01168;7,41414
0,0117;7,40606
0,01172;7,41818
0,01174;7,41414
0,01176;7,4202
0,01178;7,40606
0,0118;7,4202
0,01182;7,4303
0,01184;7,41616
0,01186;7,4303
0,01188;7,42222
0,0119;7,43636
0,01192;7,42828
0,01194;7,42828
0,01196;7,43434
0,01198;7,4202
0,012;7,39798
0,01202;7,42626
0,01204;7,41616
0,01206;7,41414
0,01208;7,42626
0,0121;7,42424
0,01212;7,41818
0,01214;7,42424
0,01216;7,4
0,01218;7,42828
0,0122;7,42424
0,01222;7,4303
0,01224;7,4404
0,01226;7,41818
0,01228;7,42828
0,0123;7,4101
0,01232;7,41414
0,01234;7,42222
0,01236;7,42626
0,01238;7,4101
0,0124;7,41818
0,01242;7,42828
0,01244;7,42626
0,01246;7,42828
0,01248;7,4303
0,0125;7,41414
0,01252;7,4303
0,01254;7,43838
0,01256;7,4202
0,01258;7,4404
0,0126;7,42424
0,01262;7,4101
0,01264;7,43232
0,01266;7,4202
0,01268;7,43636
0,0127;7,42828
0,01272;7,42222
0,01274;7,4303
0,01276;7,41818
0,01278;7,44848
0,0128;7,44444
0,01282;7,43636
0,01284;7,44848
0,01286;7,42828
0,01288;7,4404
0,0129;7,4303
0,01292;7,43636
0,01294;7,41414
0,01296;7,4202
0,01298;7,42828
0,013;7,43434
0,01302;7,43232
0,01304;7,42222
0,01306;7,42828
0,01308;7,4404
0,0131;7,43434
0,01312;7,40202
0,01314;7,4303
0,01316;7,42626
0,01318;7,4101
0,0132;7,40404
0,01322;7,41212
0,01324;7,40808
0,01326;7,41818
0,01328;7,4101
0,0133;7,42828
0,01332;7,41818
0,01334;7,4202
0,01336;7,42424
0,01338;7,40202
0,0134;7,41414
0,01342;7,4101
0,01344;7,4202
0,01346;7,37778
0,01348;7,41616
0,0135;7,39394
0,01352;7,40202
0,01354;7,39192
0,01356;7,40202
0,01358;7,4
0,0136;7,40808
0,01362;7,39798
0,01364;7,38788
0,01366;7,38182
0,01368;7,41616
0,0137;7,3899
0,01372;7,38586
0,01374;7,38182
0,01376;7,37576
0,01378;7,40606
0,0138;7,39192
0,01382;7,3899
0,01384;7,36566
0,01386;7,39192
0,01388;7,39394
0,0139;7,40606
0,01392;7,3798
0,01394;7,37778
0,01396;7,4
0,01398;7,38586
0,014;7,37576
0,01402;7,4
0,01404;7,39394
0,01406;7,39394
0,01408;7,4
0,0141;7,39192
0,01412;7,41616
0,01414;7,41616
0,01416;7,43434
0,01418;7,42222
0,0142;7,40404
0,01422;7,4101
0,01424;7,40202
0,01426;7,39596
0,01428;7,39192
0,0143;7,42222
0,01432;7,41414
0,01434;7,41212
0,01436;7,41414
0,01438;7,41414
0,0144;7,40202
0,01442;7,41212
0,01444;7,37778
0,01446;7,41212
0,01448;7,4101
0,0145;7,41818
0,01452;7,41414
0,01454;7,41212
0,01456;7,4202
0,01458;7,4202
0,0146;7,41212
0,01462;7,39596
0,01464;7,41212
0,01466;7,40202
0,01468;7,40808
0,0147;7,42424
0,01472;7,39394
0,01474;7,4101
0,01476;7,41818
0,01478;7,40404
0,0148;7,39798
0,01482;7,40808
0,01484;7,42222
0,01486;7,41818
0,01488;7,42828
0,0149;7,41616
0,01492;7,41818
0,01494;7,41414
0,01496;7,41212
0,01498;7,41414
0,015;7,41818
0,01502;7,39798
0,01504;7,42424
0,01506;7,43838
0,01508;7,42222
0,0151;7,43232
0,01512;7,42424
0,01514;7,40808
0,01516;7,41818
0,01518;7,41212
0,0152;7,42424
0,01522;7,41616
0,01524;7,42222
0,01526;7,43232
0,01528;7,42222
0,0153;7,42626
0,01532;7,4
0,01534;7,4202
0,01536;7,39192
0,01538;7,40606
0,0154;7,42222
0,01542;7,39798
0,01544;7,42424
0,01546;7,41414
0,01548;7,42828
0,0155;7,43232
0,01552;7,4101
0,01554;7,41212
0,01556;7,4
0,01558;7,40404
0,0156;7,40808
0,01562;7,4101
0,01564;7,39394
0,01566;7,4303
0,01568;7,41414
0,0157;7,40606
0,01572;7,41212
0,01574;7,4101
0,01576;7,43838
0,01578;7,4202
0,0158;7,41616
0,01582;7,41414
0,01584;7,40808
0,01586;7,42626
0,01588;7,4101
0,0159;7,4101
0,01592;7,41616
0,01594;7,42222
0,01596;7,42222
0,01598;7,41818
0,016;7,4303
0,01602;7,40404
0,01604;7,40202
0,01606;7,40202
0,01608;7,41616
0,0161;7,4101
0,01612;7,40606
0,01614;7,41414
0,01616;7,4202
0,01618;7,42222
0,0162;7,4202
0,01622;7,43636
0,01624;7,43434
0,01626;7,4202
0,01628;7,4101
0,0163;7,41414
0,01632;7,4
0,01634;7,41212
0,01636;7,40202
0,01638;7,42222
0,0164;7,4202
0,01642;7,42222
0,01644;7,41414
0,01646;7,4202
0,01648;7,42424
0,0165;7,42424
0,01652;7,4303
0,01654;7,41212
0,01656;7,42828
0,01658;7,42424
0,0166;7,41414
0,01662;7,41818
0,01664;7,43636
0,01666;7,43636
0,01668;7,4303
0,0167;7,4303
0,01672;7,42626
0,01674;7,43434
0,01676;7,40606
0,01678;7,41414
0,0168;7,41212
0,01682;7,40404
0,01684;7,42424
0,01686;7,43232
0,01688;7,39798
0,0169;7,41616
0,01692;7,42424
0,01694;7,41616
0,01696;7,41818
0,01698;7,41414
0,017;7,4202
0,01702;7,4101
0,01704;7,42424
0,01706;7,43232
0,01708;7,42626
0,0171;7,43434
0,01712;7,42626
0,01714;7,41414
0,01716;7,4303
0,01718;7,43232
0,0172;7,43434
0,01722;7,43636
0,01724;7,4202
0,01726;7,41212
0,01728;7,4101
0,0173;7,40808
0,01732;7,42222
0,01734;7,4202
0,01736;7,40606
0,01738;7,42424
0,0174;7,4303
0,01742;7,42222
0,01744;7,41212
0,01746;7,42222
0,01748;7,40606
0,0175;7,43232
0,01752;7,41818
0,01754;7,44242
0,01756;7,42222
0,01758;7,42222
0,0176;7,43636
0,01762;7,42828
0,01764;7,42828
0,01766;7,44242
0,01768;7,43838
0,0177;7,4303
0,01772;7,42222
0,01774;7,41616
0,01776;7,40808
0,01778;7,42424
0,0178;7,42828
0,01782;7,4202
0,01784;7,42222
0,01786;7,40404
0,01788;7,41616
0,0179;7,41414
0,01792;7,40808
0,01794;7,41414
0,01796;7,40808
0,01798;7,41414
0,018;7,40404
0,01802;7,39798
0,01804;7,4202
0,01806;7,42222
0,01808;7,41616
0,0181;7,41414
0,01812;7,41212
0,01814;7,41818
0,01816;7,4
0,01818;7,39394
0,0182;7,4
0,01822;7,42424
0,01824;7,39394
0,01826;7,41212
0,01828;7,40404
0,0183;7,4202
0,01832;7,41616
0,01834;7,40808
0,01836;7,41818
0,01838;7,4101
0,0184;7,40606
0,01842;7,40808
0,01844;7,4202
0,01846;7,40404
0,01848;7,40202
0,0185;7,42424
0,01852;7,42222
0,01854;7,42424
0,01856;7,40808
0,01858;7,4404
0,0186;7,4101
0,01862;7,4202
0,01864;7,42626
0,01866;7,4202
0,01868;7,41212
0,0187;7,40606
0,01872;7,41616
0,01874;7,40606
0,01876;7,4101
0,01878;7,40606
0,0188;7,40808
0,01882;7,42626
0,01884;7,42222
0,01886;7,41818
0,01888;7,42222
0,0189;7,40404
0,01892;7,40404
0,01894;7,39596
0,01896;7,40404
0,01898;7,4202
0,019;7,41818
0,01902;7,42828
0,01904;7,41616
0,01906;7,41616
0,01908;7,41212
0,0191;7,41818
0,01912;7,42424
0,01914;7,41212
0,01916;7,4
0,01918;7,41212
0,0192;7,40404
0,01922;7,41212
0,01924;7,40808
0,01926;7,41616
0,01928;7,43434
0,0193;7,4202
0,01932;7,40404
0,01934;7,40606
0,01936;7,40202
0,01938;7,41414
0,0194;7,42828
0,01942;7,41616
0,01944;7,4202
0,01946;7,42424
0,01948;7,41616
0,0195;7,40808
0,01952;7,40808
0,01954;7,4101
0,01956;7,42626
0,01958;7,41818
0,0196;7,41818
0,01962;7,43434
0,01964;7,4303
0,01966;7,41212
0,01968;7,41616
0,0197;7,42626
0,01972;7,40202
0,01974;7,41212
0,01976;7,40606
0,01978;7,41414
0,0198;7,42828
0,01982;7,41616
0,01984;7,41818
0,01986;7,40808
0,01988;7,4202
0,0199;7,39192
0,01992;7,39192
0,01994;7,4
0,01996;7,40808
0,01998;7,3899
0,02;7,40606
0,02002;7,41414
0,02004;7,4
0,02006;7,41414
0,02008;7,40202
0,0201;7,40808
0,02012;7,41414
0,02014;7,40404
0,02016;7,40202
0,02018;7,39798
0,0202;7,38384
0,02022;7,39798
0,02024;7,38182
0,02026;7,39596
0,02028;7,39394
0,0203;7,40202
0,02032;7,40808
0,02034;7,39192
0,02036;7,38384
0,02038;7,39798
0,0204;7,40404
0,02042;7,38586
0,02044;7,40606
0,02046;7,39596
0,02048;7,40808
0,0205;7,41414
0,02052;7,39192
0,02054;7,42222
0,02056;7,40404
0,02058;7,4202
0,0206;7,4101
0,02062;7,39394
0,02064;7,38384
0,02066;7,39192
0,02068;7,38788
0,0207;7,39596
0,02072;7,4101
0,02074;7,3899
0,02076;7,38586
0,02078;7,39798
0,0208;7,40404
0,02082;7,41616
0,02084;7,39596
0,02086;7,41616
0,02088;7,39394
0,0209;7,4101
0,02092;7,4
0,02094;7,4202
0,02096;7,41616
0,02098;7,40808
0,021;7,4101
0,02102;7,42626
0,02104;7,40606
0,02106;7,41818
0,02108;7,42222
0,0211;7,42626
0,02112;7,41212
0,02114;7,39798
0,02116;7,4101
0,02118;7,4101
0,0212;7,41414
0,02122;7,41818
0,02124;7,40808
0,02126;7,41212
0,02128;7,4
0,0213;7,41212
0,02132;7,40606
0,02134;7,41212
0,02136;7,41616
0,02138;7,43838
0,0214;7,43434
0,02142;7,42626
0,02144;7,4303
0,02146;7,41616
0,02148;7,42222
0,0215;7,41818
0,02152;7,42424
0,02154;7,41414
0,02156;7,41616
0,02158;7,43838
0,0216;7,42222
0,02162;7,41616
0,02164;7,39596
0,02166;7,41212
0,02168;7,41212
0,0217;7,42222
0,02172;7,39798
0,02174;7,4303
0,02176;7,41414
0,02178;7,42626
0,0218;7,42222
0,02182;7,41818
0,02184;7,40808
0,02186;7,40404
0,02188;7,40606
0,0219;7,42424
0,02192;7,42222
0,02194;7,42222
0,02196;7,39394
0,02198;7,41818
0,022;7,4
0,02202;7,4202
0,02204;7,40202
0,02206;7,40404
0,02208;7,4202
0,0221;7,43232
0,02212;7,41616
0,02214;7,41212
0,02216;7,42424
0,02218;7,43636
0,0222;7,43232
0,02222;7,40606
0,02224;7,4303
0,02226;7,42424
0,02228;7,40808
0,0223;7,42222
0,02232;7,4101
0,02234;7,42222
0,02236;7,4
0,02238;7,4
0,0224;7,40606
0,02242;7,4101
0,02244;7,42222
0,02246;7,39596
0,02248;7,39798
0,0225;7,42626
0,02252;7,40202
0,02254;7,41818
0,02256;7,4101
0,02258;7,43232
0,0226;7,40808
0,02262;7,39192
0,02264;7,4
0,02266;7,38384
0,02268;7,3899
0,0227;7,41818
0,02272;7,42626
0,02274;7,41212
0,02276;7,41616
0,02278;7,41414
0,0228;7,41212
0,02282;7,42424
0,02284;7,40808
0,02286;7,40202
0,02288;7,41818
0,0229;7,41616
0,02292;7,42828
0,02294;7,4303
0,02296;7,41414
0,02298;7,40808
0,023;7,41414
0,02302;7,4202
0,02304;7,40808
0,02306;7,41616
0,02308;7,41818
0,0231;7,4303
0,02312;7,4404
0,02314;7,43232
0,02316;7,4202
0,02318;7,42626
0,0232;7,40808
0,02322;7,42424
0,02324;7,41616
0,02326;7,43232
0,02328;7,40606
0,0233;7,4101
0,02332;7,41616
0,02334;7,40606
0,02336;7,40606
0,02338;7,40606
0,0234;7,40606
0,02342;7,41818
0,02344;7,41818
0,02346;7,41616
0,02348;7,40202
0,0235;7,4101
0,02352;7,42424
0,02354;7,40404
0,02356;7,42424
0,02358;7,4202
0,0236;7,4202
0,02362;7,40404
0,02364;7,39596
0,02366;7,42828
0,02368;7,41414
0,0237;7,41414
0,02372;7,41212
0,02374;7,43232
0,02376;7,42222
0,02378;7,41414
0,0238;7,43434
0,02382;7,4202
0,02384;7,41818
0,02386;7,40808
0,02388;7,4
0,0239;7,41616
0,02392;7,41212
0,02394;7,39192
0,02396;7,40808
0,02398;7,40606
0,024;7,41414
0,02402;7,41818
0,02404;7,40606
0,02406;7,40202
0,02408;7,4202
0,0241;7,41414
0,02412;7,40808
0,02414;7,40606
0,02416;7,41212
0,02418;7,41818
0,0242;7,40202
0,02422;7,39596
0,02424;7,41212
0,02426;7,4202
0,02428;7,41414
0,0243;7,41212
0,02432;7,4101
0,02434;7,42828
0,02436;7,42222
0,02438;7,42626
0,0244;7,40606
0,02442;7,4202
0,02444;7,40808
0,02446;7,41616
0,02448;7,41414
0,0245;7,41616
0,02452;7,40202
0,02454;7,39192
0,02456;7,40202
0,02458;7,42424
0,0246;7,40202
0,02462;7,41212
0,02464;7,40808
0,02466;7,40404
0,02468;7,40606
0,0247;7,40606
0,02472;7,40202
0,02474;7,41414
0,02476;7,40808
0,02478;7,39596
0,0248;7,40808
0,02482;7,38788
0,02484;7,4101
0,02486;7,39394
0,02488;7,42222
0,0249;7,40404
0,02492;7,41414
0,02494;7,40404
0,02496;7,41414
0,02498;7,41414
0,025;7,4101
0,02502;7,41212
0,02504;7,38384
0,02506;7,42424
0,02508;7,41414
0,0251;7,40202
0,02512;7,41212
0,02514;7,40202
0,02516;7,4303
0,02518;7,40404
0,0252;7,41212
0,02522;7,4202
0,02524;7,43636
0,02526;7,4303
0,02528;7,40404
0,0253;7,40808
0,02532;7,41212
0,02534;7,4202
0,02536;7,41818
0,02538;7,39798
0,0254;7,41818
0,02542;7,39798
0,02544;7,40606
0,02546;7,38384
0,02548;7,4101
0,0255;7,38182
0,02552;7,40606
0,02554;7,41616
0,02556;7,39192
0,02558;7,4
0,0256;7,4101
0,02562;7,42424
0,02564;7,41414
0,02566;7,40202
0,02568;7,40808
0,0257;7,4101
0,02572;7,4404
0,02574;7,41818
0,02576;7,4202
0,02578;7,41414
0,0258;7,42626
0,02582;7,41212
0,02584;7,41212
0,02586;7,41616
0,02588;7,4101
0,0259;7,42828
0,02592;7,42424
0,02594;7,42222
0,02596;7,41818
0,02598;7,41818
0,026;7,4303
0,02602;7,41818
0,02604;7,41414
0,02606;7,40404
0,02608;7,39596
0,0261;7,4
0,02612;7,39192
0,02614;7,39596
0,02616;7,40404
0,02618;7,39596
0,0262;7,38586
0,02622;7,39394
0,02624;7,39596
0,02626;7,3899
0,02628;7,40606
0,0263;7,3899
0,02632;7,3899
0,02634;7,38788
0,02636;7,38788
0,02638;7,38384
0,0264;7,37172
0,02642;7,39192
0,02644;7,39596
0,02646;7,38182
0,02648;7,39192
0,0265;7,37374
0,02652;7,36364
0,02654;7,39798
0,02656;7,39192
0,02658;7,37374
0,0266;7,37374
0,02662;7,38586
0,02664;7,38182
0,02666;7,37778
0,02668;7,38586
0,0267;7,39798
0,02672;7,38182
0,02674;7,37374
0,02676;7,38182
0,02678;7,39596
0,0268;7,37778
0,02682;7,40202
0,02684;7,39798
0,02686;7,39596
0,02688;7,37576
0,0269;7,38384
0,02692;7,37778
0,02694;7,38586
0,02696;7,4
0,02698;7,4
0,027;7,41212
0,02702;7,39192
0,02704;7,40202
0,02706;7,3899
0,02708;7,39394
0,0271;7,37778
0,02712;7,38384
0,02714;7,40404
0,02716;7,39798
0,02718;7,37172
0,0272;7,39596
0,02722;7,40808
0,02724;7,42424
0,02726;7,41212
0,02728;7,41616
0,0273;7,40404
0,02732;7,41818
0,02734;7,41212
0,02736;7,41818
0,02738;7,39798
0,0274;7,41212
0,02742;7,42626
0,02744;7,40606
0,02746;7,41616
0,02748;7,4101
0,0275;7,40202
0,02752;7,4101
0,02754;7,41818
0,02756;7,4101
0,02758;7,39596
0,0276;7,42222
0,02762;7,40404
0,02764;7,41818
0,02766;7,41616
0,02768;7,41818
0,0277;7,40808
0,02772;7,4101
0,02774;7,4101
0,02776;7,41212
0,02778;7,40606
0,0278;7,41818
0,02782;7,41616
0,02784;7,41818
0,02786;7,41818
0,02788;7,40808
0,0279;7,41818
0,02792;7,41616
0,02794;7,41414
0,02796;7,43636
0,02798;7,42222
0,028;7,41616
0,02802;7,42222
0,02804;7,42626
