"t / s","CH1 / V"
0.000622,3.49091
0.000624,3.47677
0.000626,3.47677
0.000628,3.47273
0.00063,3.47475
0.000632,3.47071
0.000634,3.47677
0.000636,3.45859
0.000638,3.46263
0.00064,3.47677
0.000642,3.47677
0.000644,3.48889
0.000646,3.49293
0.000648,3.48283
0.00065,3.47677
0.000652,3.46263
0.000654,3.47879
0.000656,3.48687
0.000658,3.46869
0.00066,3.49091
0.000662,3.44444
0.000664,3.48485
0.000666,3.48687
0.000668,3.47273
0.00067,3.47273
0.000672,3.47475
0.000674,3.48081
0.000676,3.47475
0.000678,3.47273
0.00068,3.48081
0.000682,3.48687
0.000684,3.48485
0.000686,3.47677
0.000688,3.46869
0.00069,3.46465
0.000692,3.47273
0.000694,3.48485
0.000696,3.48485
0.000698,3.47879
0.0007,3.45657
0.000702,3.47071
0.000704,3.47475
0.000706,3.47475
0.000708,3.47879
0.00071,3.45253
0.000712,3.48889
0.000714,3.45859
0.000716,3.48283
0.000718,3.47677
0.00072,3.48081
0.000722,3.47273
0.000724,3.46869
0.000726,3.49091
0.000728,3.47475
0.00073,3.47879
0.000732,3.47475
0.000734,3.48485
0.000736,3.45859
0.000738,3.47071
0.00074,3.47677
0.000742,3.48283
0.000744,3.47071
0.000746,3.47677
0.000748,3.47071
0.00075,3.47879
0.000752,3.46465
0.000754,3.47273
0.000756,3.45859
0.000758,3.46869
0.00076,3.45051
0.000762,3.46667
0.000764,3.46061
0.000766,3.47071
0.000768,3.48283
0.00077,3.46869
0.000772,3.47273
0.000774,3.46465
0.000776,3.46465
0.000778,3.47071
0.00078,3.48283
0.000782,3.49091
0.000784,3.47879
0.000786,3.46465
0.000788,3.47475
0.00079,3.48283
0.000792,3.48283
0.000794,3.47879
0.000796,3.48283
0.000798,3.47879
0.0008,3.45859
0.000802,3.47475
0.000804,3.46869
0.000806,3.47071
0.000808,3.46869
0.00081,3.49091
0.000812,3.47879
0.000814,3.48889
0.000816,3.48283
0.000818,3.46667
0.00082,3.47273
0.000822,3.48485
0.000824,3.47071
0.000826,3.47677
0.000828,3.47475
0.00083,3.47879
0.000832,3.46263
0.000834,3.48687
0.000836,3.49293
0.000838,3.47071
0.00084,3.47879
0.000842,3.47677
0.000844,3.47677
0.000846,3.48081
0.000848,3.47071
0.00085,3.48081
0.000852,3.47273
0.000854,3.47475
0.000856,3.48081
0.000858,3.47879
0.00086,3.47677
0.000862,3.46869
0.000864,3.47071
0.000866,3.47475
0.000868,3.48283
0.00087,3.46465
0.000872,3.47677
0.000874,3.46263
0.000876,3.46667
0.000878,3.47677
0.00088,3.47677
0.000882,3.47071
0.000884,3.47475
0.000886,3.47071
0.000888,3.47677
0.00089,3.47273
0.000892,3.47677
0.000894,3.46869
0.000896,3.47273
0.000898,3.46869
0.0009,3.47677
0.000902,3.46465
0.000904,3.47475
0.000906,3.47071
0.000908,3.46667
0.00091,3.47071
0.000912,3.47071
0.000914,3.47273
0.000916,3.47273
0.000918,3.46869
0.00092,3.46667
0.000922,3.46869
0.000924,3.47475
0.000926,3.49091
0.000928,3.46465
0.00093,3.47677
0.000932,3.47475
0.000934,3.47273
0.000936,3.47475
0.000938,3.47475
0.00094,3.47879
0.000942,3.47475
0.000944,3.46465
0.000946,3.47071
0.000948,3.47071
0.00095,3.47273
0.000952,3.47273
0.000954,3.45657
0.000956,3.47879
0.000958,3.46869
0.00096,3.46667
0.000962,3.47879
0.000964,3.47273
0.000966,3.46263
0.000968,3.47879
0.00097,3.46869
0.000972,3.46465
0.000974,3.47677
0.000976,3.48687
0.000978,3.47475
0.00098,3.47677
0.000982,3.48081
0.000984,3.47273
0.000986,3.46869
0.000988,3.49899
0.00099,3.47677
0.000992,3.46667
0.000994,3.47475
0.000996,3.47677
0.000998,3.48081
0.001,3.47475
0.001002,3.46061
0.001004,3.47475
0.001006,3.46869
0.001008,3.47475
0.00101,3.48283
0.001012,3.47677
0.001014,3.47475
0.001016,3.47677
0.001018,3.46869
0.00102,3.48283
0.001022,3.46465
0.001024,3.47677
0.001026,3.47273
0.001028,3.47273
0.00103,3.46465
0.001032,3.47475
0.001034,3.47273
0.001036,3.47273
0.001038,3.47879
0.00104,3.46061
0.001042,3.47879
0.001044,3.47071
0.001046,3.47879
0.001048,3.46869
0.00105,3.47273
0.001052,3.47071
0.001054,3.47475
0.001056,3.47475
0.001058,3.47273
0.00106,3.47273
0.001062,3.47273
0.001064,3.48485
0.001066,3.46263
0.001068,3.47677
0.00107,3.47475
0.001072,3.47475
0.001074,3.48485
0.001076,3.47879
0.001078,3.46263
0.00108,3.47879
0.001082,3.47677
0.001084,3.46667
0.001086,3.47879
0.001088,3.47677
0.00109,3.47677
0.001092,3.47879
0.001094,3.47879
0.001096,3.47071
0.001098,3.47879
0.0011,3.47071
0.001102,3.47677
0.001104,3.47273
0.001106,3.47879
0.001108,3.47879
0.00111,3.47475
0.001112,3.47475
0.001114,3.46667
0.001116,3.47475
0.001118,3.47677
0.00112,3.47475
0.001122,3.47475
0.001124,3.47879
0.001126,3.48283
0.001128,3.46263
0.00113,3.47677
0.001132,3.46869
0.001134,3.48081
0.001136,3.47071
0.001138,3.47273
0.00114,3.48485
0.001142,3.48283
0.001144,3.49899
0.001146,3.47879
0.001148,3.47879
0.00115,3.46869
0.001152,3.47879
0.001154,3.46667
0.001156,3.47273
0.001158,3.48283
0.00116,3.47273
0.001162,3.47879
0.001164,3.47071
0.001166,3.47475
0.001168,3.48485
0.00117,3.47677
0.001172,3.46667
0.001174,3.47273
0.001176,3.48283
0.001178,3.47677
0.00118,3.47879
0.001182,3.46465
0.001184,3.47273
0.001186,3.47677
0.001188,3.47475
0.00119,3.47475
0.001192,3.49697
0.001194,3.47475
0.001196,3.45859
0.001198,3.46061
0.0012,3.47071
0.001202,3.47475
0.001204,3.47677
0.001206,3.47475
0.001208,3.47475
0.00121,3.46465
0.001212,3.47273
0.001214,3.47475
0.001216,3.47071
0.001218,3.47071
0.00122,3.47677
0.001222,3.47879
0.001224,3.47475
0.001226,3.47273
0.001228,3.47475
0.00123,3.46869
0.001232,3.47475
0.001234,3.47677
0.001236,3.48485
0.001238,3.47071
0.00124,3.45051
0.001242,3.47677
0.001244,3.46465
0.001246,3.47071
0.001248,3.48687
0.00125,3.47475
0.001252,3.47879
0.001254,3.47273
0.001256,3.47677
0.001258,3.47475
0.00126,3.45859
0.001262,3.46869
0.001264,3.47475
0.001266,3.47475
0.001268,3.47677
0.00127,3.46465
0.001272,3.47273
0.001274,3.47475
0.001276,3.47273
0.001278,3.47475
0.00128,3.46869
0.001282,3.47273
0.001284,3.47879
0.001286,3.47273
0.001288,3.48283
0.00129,3.47677
0.001292,3.46667
0.001294,3.47273
0.001296,3.47273
0.001298,3.47273
0.0013,3.46667
0.001302,3.47677
0.001304,3.47475
0.001306,3.47273
0.001308,3.48283
0.00131,3.47475
0.001312,3.47273
0.001314,3.47475
0.001316,3.47475
0.001318,3.47071
