"t / s","CH1 / V"
0.001894,2.87879
0.001896,2.87879
0.001898,2.88687
0.0019,2.88687
0.001902,2.89697
0.001904,2.88283
0.001906,2.90303
0.001908,2.88485
0.00191,2.89091
0.001912,2.89293
0.001914,2.89293
0.001916,2.88687
0.001918,2.89091
0.00192,2.88485
0.001922,2.88283
0.001924,2.89293
0.001926,2.89495
0.001928,2.88687
0.00193,2.89091
0.001932,2.89697
0.001934,2.87677
0.001936,2.89495
0.001938,2.89899
0.00194,2.88081
0.001942,2.90909
0.001944,2.89899
0.001946,2.88485
0.001948,2.89293
0.00195,2.88485
0.001952,2.88283
0.001954,2.90505
0.001956,2.88081
0.001958,2.89495
0.00196,2.89091
0.001962,2.89091
0.001964,2.90303
0.001966,2.87879
0.001968,2.89697
0.00197,2.89495
0.001972,2.89899
0.001974,2.88283
0.001976,2.91313
0.001978,2.85859
0.00198,2.90909
0.001982,2.88687
0.001984,2.90505
0.001986,2.88485
0.001988,2.88081
0.00199,2.89293
0.001992,2.88687
0.001994,2.89899
0.001996,2.89899
0.001998,2.88889
0.002,2.88687
0.002002,2.90303
0.002004,2.88485
0.002006,2.89091
0.002008,2.89697
0.00201,2.88687
0.002012,2.89697
0.002014,2.89293
0.002016,2.87677
0.002018,2.89697
0.00202,2.88687
0.002022,2.89293
0.002024,2.90505
0.002026,2.88283
0.002028,2.89091
0.00203,2.90505
0.002032,2.89899
0.002034,2.88889
0.002036,2.87273
0.002038,2.90303
0.00204,2.88687
0.002042,2.88687
0.002044,2.89293
0.002046,2.90909
0.002048,2.86263
0.00205,2.90101
0.002052,2.89091
0.002054,2.87475
0.002056,2.89697
0.002058,2.88687
0.00206,2.89697
0.002062,2.88687
0.002064,2.89697
0.002066,2.88485
0.002068,2.89495
0.00207,2.88889
0.002072,2.87475
0.002074,2.90303
0.002076,2.87879
0.002078,2.90303
0.00208,2.89697
0.002082,2.88283
0.002084,2.88687
0.002086,2.89495
0.002088,2.88889
0.00209,2.88889
0.002092,2.89091
0.002094,2.87879
0.002096,2.90909
0.002098,2.89495
0.0021,2.87879
0.002102,2.89091
0.002104,2.89293
0.002106,2.89091
0.002108,2.88889
0.00211,2.89899
0.002112,2.88687
0.002114,2.89495
0.002116,2.88081
0.002118,2.90101
0.00212,2.88081
0.002122,2.89091
0.002124,2.88485
0.002126,2.89697
0.002128,2.89293
0.00213,2.88485
0.002132,2.88485
0.002134,2.89899
0.002136,2.87475
0.002138,2.89293
0.00214,2.89899
0.002142,2.89495
0.002144,2.89495
0.002146,2.88889
0.002148,2.88081
0.00215,2.88687
0.002152,2.90101
0.002154,2.89495
0.002156,2.89091
0.002158,2.89091
0.00216,2.89091
0.002162,2.89091
0.002164,2.89697
0.002166,2.89495
0.002168,2.87879
0.00217,2.88889
0.002172,2.88081
0.002174,2.89495
0.002176,2.89697
0.002178,2.88485
0.00218,2.88889
0.002182,2.89293
0.002184,2.88889
0.002186,2.89697
0.002188,2.88687
0.00219,2.88283
0.002192,2.90505
0.002194,2.89697
0.002196,2.88283
0.002198,2.89899
0.0022,2.89091
0.002202,2.88889
0.002204,2.88283
0.002206,2.89293
0.002208,2.89495
